file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
E:\OOD\projectsnew\libsu-master\nio\src\main\java\com\topjohnwu\superuser\internal\OpenFile.java,com.topjohnwu.superuser.internal.OpenFile,getStat/0,false,56,1,1,1,0,2,1,4,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,8,2,0,false
E:\OOD\projectsnew\libsu-master\nio\src\main\java\com\topjohnwu\superuser\internal\OpenFile.java,com.topjohnwu.superuser.internal.OpenFile,ensureOpen/0,false,62,0,4,4,0,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7,2,0,false
E:\OOD\projectsnew\libsu-master\nio\src\main\java\com\topjohnwu\superuser\internal\OpenFile.java,com.topjohnwu.superuser.internal.OpenFile,ftruncate/1[long],false,103,1,2,1,1,1,2,4,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,32,0,false
E:\OOD\projectsnew\libsu-master\nio\src\main\java\com\topjohnwu\superuser\internal\OpenFile.java,com.topjohnwu.superuser.internal.OpenFile,"pwrite/3[int,long,boolean]",false,149,3,4,2,2,12,7,42,3,5,3,7,1,1,3,2,0,0,0,8,12,0,3,0,0,0,32,32,0,false
E:\OOD\projectsnew\libsu-master\nio\src\main\java\com\topjohnwu\superuser\internal\OpenFile.java,com.topjohnwu.superuser.internal.OpenFile,sync/1[boolean],false,108,1,2,1,1,2,3,5,0,0,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,8,32,0,false
E:\OOD\projectsnew\libsu-master\nio\src\main\java\com\topjohnwu\superuser\internal\OpenFile.java,com.topjohnwu.superuser.internal.OpenFile,close/0,false,68,0,4,4,0,7,1,26,0,0,0,1,0,0,0,3,3,0,0,0,3,0,2,0,0,0,8,33,0,false
E:\OOD\projectsnew\libsu-master\core\src\main\java\com\topjohnwu\superuser\Shell.java,com.topjohnwu.superuser.Shell$Initializer,"onInit/2[com.topjohnwu.superuser.Context,com.topjohnwu.superuser.Shell]",false,631,3,1,1,0,1,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,true
E:\OOD\projectsnew\libsu-master\core\src\main\java\com\topjohnwu\superuser\Shell.java,com.topjohnwu.superuser.Shell$GetShellCallback,onShell/1[com.topjohnwu.superuser.Shell],false,659,2,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,true
E:\OOD\projectsnew\libsu-master\example\src\main\java\com\topjohnwu\libsuexample\MainActivity.java,com.topjohnwu.libsuexample.MainActivity,(initializer 1),false,50,3,5,0,5,1,4,4,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,false
E:\OOD\projectsnew\libsu-master\example\src\main\java\com\topjohnwu\libsuexample\MainActivity.java,com.topjohnwu.libsuexample.MainActivity,onCreate/1[com.topjohnwu.libsuexample.Bundle],false,189,7,0,0,0,7,20,63,0,15,1,20,0,0,0,5,1,0,4,0,6,0,3,0,0,10,42,4,0,false
E:\OOD\projectsnew\libsu-master\example\src\main\java\com\topjohnwu\libsuexample\MainActivity.java,com.topjohnwu.libsuexample.MainActivity,handleMessage/1[com.topjohnwu.libsuexample.Message],false,173,2,0,0,0,1,3,7,1,1,1,3,0,0,0,0,0,0,3,0,1,3,0,0,0,0,9,1,0,false
E:\OOD\projectsnew\libsu-master\example\src\main\java\com\topjohnwu\libsuexample\MainActivity.java,com.topjohnwu.libsuexample.MainActivity,refreshUI/0,false,181,0,4,4,0,5,2,6,0,0,0,2,0,0,0,4,0,0,6,0,0,0,0,0,0,0,11,2,0,false
E:\OOD\projectsnew\libsu-master\service\src\main\java\com\topjohnwu\superuser\internal\RootServiceManager.java,com.topjohnwu.superuser.internal.RootServiceManager$RemoteServiceRecord,"RemoteServiceRecord/3[com.topjohnwu.superuser.internal.RootServiceManager.ServiceKey,com.topjohnwu.superuser.internal.IBinder,com.topjohnwu.superuser.internal.RootServiceManager.RemoteProcess]",true,415,3,1,1,0,1,0,5,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,false
E:\OOD\projectsnew\libsu-master\service\src\main\java\com\topjohnwu\superuser\internal\RootServiceManager.java,com.topjohnwu.superuser.internal.RootServiceManager$ServiceKey,"ServiceKey/2[com.topjohnwu.superuser.internal.ComponentName,boolean]",true,366,1,2,2,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,false
E:\OOD\projectsnew\libsu-master\service\src\main\java\com\topjohnwu\superuser\internal\RootServiceManager.java,com.topjohnwu.superuser.internal.RootServiceManager$ServiceKey,isDaemon/0,false,370,0,3,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,false
E:\OOD\projectsnew\libsu-master\service\src\main\java\com\topjohnwu\superuser\internal\RootServiceManager.java,com.topjohnwu.superuser.internal.RootServiceManager$ServiceKey,getName/0,false,369,1,4,4,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,false
E:\OOD\projectsnew\libsu-master\nio\src\main\java\com\topjohnwu\superuser\internal\FileSystemService.java,com.topjohnwu.superuser.internal.FileSystemService,isDirectory/1[java.lang.String],false,62,0,0,0,0,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
E:\OOD\projectsnew\libsu-master\nio\src\main\java\com\topjohnwu\superuser\internal\FileSystemService.java,com.topjohnwu.superuser.internal.FileSystemService,mkdirs/1[java.lang.String],false,111,0,0,0,0,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
E:\OOD\projectsnew\libsu-master\nio\src\main\java\com\topjohnwu\superuser\internal\FileSystemService.java,com.topjohnwu.superuser.internal.FileSystemService,getTotalSpace/1[java.lang.String],false,155,0,0,0,0,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
E:\OOD\projectsnew\libsu-master\nio\src\main\java\com\topjohnwu\superuser\internal\FileSystemService.java,com.topjohnwu.superuser.internal.FileSystemService,size/1[int],false,296,3,3,0,3,2,2,8,2,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8,1,0,false
E:\OOD\projectsnew\libsu-master\nio\src\main\java\com\topjohnwu\superuser\internal\FileSystemService.java,com.topjohnwu.superuser.internal.FileSystemService,length/1[java.lang.String],false,82,0,0,0,0,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
E:\OOD\projectsnew\libsu-master\nio\src\main\java\com\topjohnwu\superuser\internal\FileSystemService.java,com.topjohnwu.superuser.internal.FileSystemService,"lseek/3[int,long,int]",false,287,3,3,0,3,2,2,8,2,0,3,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,9,1,0,false
E:\OOD\projectsnew\libsu-master\nio\src\main\java\com\topjohnwu\superuser\internal\FileSystemService.java,com.topjohnwu.superuser.internal.FileSystemService,isFile/1[java.lang.String],false,67,0,0,0,0,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
E:\OOD\projectsnew\libsu-master\nio\src\main\java\com\topjohnwu\superuser\internal\FileSystemService.java,com.topjohnwu.superuser.internal.FileSystemService,"checkAccess/2[java.lang.String,int]",false,146,0,0,0,0,2,1,8,2,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7,1,0,false
E:\OOD\projectsnew\libsu-master\nio\src\main\java\com\topjohnwu\superuser\internal\FileSystemService.java,com.topjohnwu.superuser.internal.FileSystemService,"openChannel/3[java.lang.String,int,java.lang.String]",false,211,3,4,0,4,2,3,13,2,1,3,3,0,0,0,0,1,0,1,3,4,0,1,0,0,0,12,1,0,false
E:\OOD\projectsnew\libsu-master\nio\src\main\java\com\topjohnwu\superuser\internal\FileSystemService.java,com.topjohnwu.superuser.internal.FileSystemService,"openWriteStream/3[java.lang.String,com.topjohnwu.superuser.internal.ParcelFileDescriptor,boolean]",false,244,4,6,0,6,5,6,21,2,3,3,6,0,0,1,0,2,1,1,3,5,0,4,0,0,1,29,1,0,false
E:\OOD\projectsnew\libsu-master\nio\src\main\java\com\topjohnwu\superuser\internal\FileSystemService.java,com.topjohnwu.superuser.internal.FileSystemService,getMode/1[java.lang.String],false,171,0,0,0,0,2,1,8,2,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,6,1,0,false
E:\OOD\projectsnew\libsu-master\nio\src\main\java\com\topjohnwu\superuser\internal\FileSystemService.java,com.topjohnwu.superuser.internal.FileSystemService,getUsableSpace/1[java.lang.String],false,166,1,0,0,0,1,2,3,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,false
E:\OOD\projectsnew\libsu-master\nio\src\main\java\com\topjohnwu\superuser\internal\FileSystemService.java,com.topjohnwu.superuser.internal.FileSystemService,"pwrite/3[int,int,long]",false,277,3,4,0,4,2,2,9,2,0,3,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,9,1,0,false
E:\OOD\projectsnew\libsu-master\nio\src\main\java\com\topjohnwu\superuser\internal\FileSystemService.java,com.topjohnwu.superuser.internal.FileSystemService,mkdir/1[java.lang.String],false,106,0,0,0,0,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
E:\OOD\projectsnew\libsu-master\nio\src\main\java\com\topjohnwu\superuser\internal\FileSystemService.java,com.topjohnwu.superuser.internal.FileSystemService,"setReadable/3[java.lang.String,boolean,boolean]",false,136,0,0,0,0,1,2,3,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
E:\OOD\projectsnew\libsu-master\nio\src\main\java\com\topjohnwu\superuser\internal\FileSystemService.java,com.topjohnwu.superuser.internal.FileSystemService,"setExecutable/3[java.lang.String,boolean,boolean]",false,141,0,0,0,0,1,2,3,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
E:\OOD\projectsnew\libsu-master\nio\src\main\java\com\topjohnwu\superuser\internal\FileSystemService.java,com.topjohnwu.superuser.internal.FileSystemService,"openReadStream/2[java.lang.String,com.topjohnwu.superuser.internal.ParcelFileDescriptor]",false,225,4,6,0,6,4,6,20,2,2,2,6,0,0,1,0,2,0,0,3,4,0,4,0,0,1,15,1,0,false
E:\OOD\projectsnew\libsu-master\nio\src\main\java\com\topjohnwu\superuser\internal\FileSystemService.java,com.topjohnwu.superuser.internal.FileSystemService,"setLastModified/2[java.lang.String,long]",false,121,0,0,0,0,1,2,3,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
