file,class,type,rfc,lcom,loc
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\model\MethodNode.java,com.taobao.arthas.core.command.model.MethodNode,class,2,220,99
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\model\ClassVO.java,com.taobao.arthas.core.command.model.ClassVO,class,0,9,23
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\advisor\AdviceListenerManager.java,com.taobao.arthas.core.advisor.AdviceListenerManager,class,12,3,141
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\model\EchoModel.java,com.taobao.arthas.core.command.model.EchoModel,class,0,4,17
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\config\FeatureCodec.java,com.taobao.arthas.core.config.FeatureCodec,class,26,0,105
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\klass100\SearchMethodCommand.java,com.taobao.arthas.core.command.klass100.SearchMethodCommand,class,31,27,108
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\util\Decompiler.java,com.taobao.arthas.core.util.Decompiler$Anonymous1,anonymous,1,1,28
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\util\TypeRenderUtils.java,com.taobao.arthas.core.util.TypeRenderUtils,class,60,190,152
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\klass100\ClassLoaderCommand.java,com.taobao.arthas.core.command.klass100.ClassLoaderCommand$ClassLoaderInterruptHandler,innerclass,0,0,9
E:\OOD\projectsnew\arthas-master\tunnel-server\src\main\java\com\alibaba\arthas\tunnel\server\AgentInfo.java,com.alibaba.arthas.tunnel.server.AgentInfo,class,0,20,30
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\model\HeapDumpModel.java,com.taobao.arthas.core.command.model.HeapDumpModel,class,0,9,25
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\util\affect\EnhancerAffect.java,com.taobao.arthas.core.util.affect.EnhancerAffect,class,16,109,79
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\monitor200\DashboardCommand.java,com.taobao.arthas.core.command.monitor200.DashboardCommand$DashboardTimerTask,innerclass,19,0,38
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\view\MemoryCompilerView.java,com.taobao.arthas.core.command.view.MemoryCompilerView,class,4,0,14
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\env\PropertyResolver.java,com.taobao.arthas.core.env.PropertyResolver,interface,0,36,11
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\shell\term\impl\http\TtyServerInitializer.java,com.taobao.arthas.core.shell.term.impl.http.TtyServerInitializer,class,2,0,23
E:\OOD\projectsnew\arthas-master\common\src\main\java\com\taobao\arthas\common\SocketUtils.java,com.taobao.arthas.common.SocketUtils,class,23,26,71
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\view\ProfilerView.java,com.taobao.arthas.core.command.view.ProfilerView,class,12,1,26
E:\OOD\projectsnew\arthas-master\core\src\main\java\one\profiler\AsyncProfiler.java,one.profiler.AsyncProfiler,class,12,171,98
E:\OOD\projectsnew\arthas-master\core\src\main\java\one\profiler\Counter.java,one.profiler.Counter,enum,0,0,1
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\advisor\AdviceListenerManager.java,com.taobao.arthas.core.advisor.AdviceListenerManager$Anonymous1,anonymous,12,0,38
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\util\Constants.java,com.taobao.arthas.core.util.Constants,class,7,0,11
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\shell\cli\Completion.java,com.taobao.arthas.core.shell.cli.Completion,interface,0,10,7
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\shell\system\impl\JobImpl.java,com.taobao.arthas.core.shell.system.impl.JobImpl$ResumeHandler,innerclass,0,0,5
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\monitor200\DashboardCommand.java,com.taobao.arthas.core.command.monitor200.DashboardCommand$Anonymous2,anonymous,1,0,5
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\monitor200\DashboardCommand.java,com.taobao.arthas.core.command.monitor200.DashboardCommand$Anonymous1,anonymous,1,0,5
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\shell\system\impl\JobImpl.java,com.taobao.arthas.core.shell.system.impl.JobImpl$SuspendHandler,innerclass,0,0,5
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\util\affect\RowAffect.java,com.taobao.arthas.core.util.affect.RowAffect,class,6,0,17
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\util\matcher\GroupMatcher.java,com.taobao.arthas.core.util.matcher.GroupMatcher$Or,innerclass,3,0,23
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\distribution\DistributorOptions.java,com.taobao.arthas.core.distribution.DistributorOptions,class,0,0,3
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\view\View.java,com.taobao.arthas.core.view.View,interface,0,0,3
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\logger\Log4jHelper.java,com.taobao.arthas.core.command.logger.Log4jHelper,class,36,4,129
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\shell\system\impl\ProcessImpl.java,com.taobao.arthas.core.shell.system.impl.ProcessImpl$CommandProcessImpl,innerclass,23,456,155
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\model\OgnlModel.java,com.taobao.arthas.core.command.model.OgnlModel,class,0,15,29
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\distribution\SharingResultDistributor.java,com.taobao.arthas.core.distribution.SharingResultDistributor,interface,0,6,6
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\basic1000\VersionCommand.java,com.taobao.arthas.core.command.basic1000.VersionCommand,class,4,0,8
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\distribution\impl\ResultConsumerImpl.java,com.taobao.arthas.core.distribution.impl.ResultConsumerImpl,class,16,42,102
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\Constants.java,com.taobao.arthas.core.command.Constants,interface,0,0,8
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\basic1000\EchoCommand.java,com.taobao.arthas.core.command.basic1000.EchoCommand,class,2,0,12
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\shell\term\impl\httptelnet\ProtocolDetectHandler.java,com.taobao.arthas.core.shell.term.impl.httptelnet.ProtocolDetectHandler,class,14,0,60
E:\OOD\projectsnew\arthas-master\common\src\main\java\com\taobao\arthas\common\ReflectUtils.java,com.taobao.arthas.common.ReflectUtils$Anonymous5,anonymous,1,0,5
E:\OOD\projectsnew\arthas-master\common\src\main\java\com\taobao\arthas\common\ReflectUtils.java,com.taobao.arthas.common.ReflectUtils$Anonymous4,anonymous,5,0,12
E:\OOD\projectsnew\arthas-master\arthas-spring-boot-starter\src\it\arthas-spring-boot-starter-example\src\test\java\com\example\arthasspringbootstarterexample\ArthasSpringBootStarterExampleApplicationTests.java,com.example.arthasspringbootstarterexample.ArthasSpringBootStarterExampleApplicationTests,class,0,0,4
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\model\WelcomeModel.java,com.taobao.arthas.core.command.model.WelcomeModel,class,0,79,49
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\shell\cli\CliToken.java,com.taobao.arthas.core.shell.cli.CliToken,interface,0,6,6
E:\OOD\projectsnew\arthas-master\spy\src\main\java\java\arthas\SpyAPI.java,java.arthas.SpyAPI$NopSpy,innerclass,0,15,14
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\env\PropertyPlaceholderHelper.java,com.taobao.arthas.core.env.PropertyPlaceholderHelper,class,20,9,126
E:\OOD\projectsnew\arthas-master\common\src\main\java\com\taobao\arthas\common\ReflectUtils.java,com.taobao.arthas.common.ReflectUtils$Anonymous1,anonymous,1,0,10
E:\OOD\projectsnew\arthas-master\common\src\main\java\com\taobao\arthas\common\ReflectUtils.java,com.taobao.arthas.common.ReflectUtils$Anonymous3,anonymous,1,0,5
E:\OOD\projectsnew\arthas-master\common\src\main\java\com\taobao\arthas\common\ReflectUtils.java,com.taobao.arthas.common.ReflectUtils$Anonymous2,anonymous,1,0,10
E:\OOD\projectsnew\arthas-master\spy\src\main\java\java\arthas\SpyAPI.java,java.arthas.SpyAPI$AbstractSpy,innerclass,0,15,8
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\model\ClassLoaderModel.java,com.taobao.arthas.core.command.model.ClassLoaderModel,class,0,211,86
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\basic1000\ResetCommand.java,com.taobao.arthas.core.command.basic1000.ResetCommand,class,6,0,22
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\model\TraceNode.java,com.taobao.arthas.core.command.model.TraceNode,class,2,52,46
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\model\OptionVO.java,com.taobao.arthas.core.command.model.OptionVO,class,0,54,44
E:\OOD\projectsnew\arthas-master\common\src\main\java\com\taobao\arthas\common\ExecutingCommand.java,com.taobao.arthas.common.ExecutingCommand,class,18,10,57
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\env\PropertySource.java,com.taobao.arthas.core.env.PropertySource,class,17,0,104
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\shell\term\impl\http\session\LRUCache.java,com.taobao.arthas.core.shell.term.impl.http.session.LRUCache$Anonymous1,anonymous,1,0,6
E:\OOD\projectsnew\arthas-master\memorycompiler\src\main\java\com\taobao\arthas\compiler\StringSource.java,com.taobao.arthas.compiler.StringSource,class,2,0,10
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\shell\command\internal\TeeHandler.java,com.taobao.arthas.core.shell.command.internal.TeeHandler,class,15,0,56
E:\OOD\projectsnew\arthas-master\tunnel-server\src\main\java\com\alibaba\arthas\tunnel\server\app\web\ProxyController.java,com.alibaba.arthas.tunnel.server.app.web.ProxyController,class,34,0,30
E:\OOD\projectsnew\arthas-master\tunnel-server\src\main\java\com\alibaba\arthas\tunnel\server\cluster\InMemoryClusterStore.java,com.alibaba.arthas.tunnel.server.cluster.InMemoryClusterStore,class,12,0,43
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\shell\system\impl\ProcessImpl.java,com.taobao.arthas.core.shell.system.impl.ProcessImpl$ProcessOutput,innerclass,6,0,54
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\monitor200\MBeanCommand.java,com.taobao.arthas.core.command.monitor200.MBeanCommand$Anonymous2,anonymous,1,0,5
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\monitor200\MBeanCommand.java,com.taobao.arthas.core.command.monitor200.MBeanCommand$Anonymous1,anonymous,1,0,5
E:\OOD\projectsnew\arthas-master\arthas-vmtool\src\main\java\arthas\VmTool.java,arthas.VmTool,class,9,114,52
E:\OOD\projectsnew\arthas-master\arthas-vmtool\src\test\java\arthas\VmToolTest.java,arthas.VmToolTest$III,interface,0,0,2
E:\OOD\projectsnew\arthas-master\common\src\main\java\com\taobao\arthas\common\concurrent\ConcurrentWeakKeyHashMap.java,com.taobao.arthas.common.concurrent.ConcurrentWeakKeyHashMap$SimpleEntry,innerclass,7,0,39
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\view\TableView.java,com.taobao.arthas.core.view.TableView$Align,enum,0,0,1
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\view\VersionView.java,com.taobao.arthas.core.command.view.VersionView,class,2,0,5
E:\OOD\projectsnew\arthas-master\client\src\main\java\org\apache\commons\net\telnet\Telnet.java,org.apache.commons.net.telnet.Telnet,class,55,569,514
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\shell\command\impl\CommandBuilderImpl.java,com.taobao.arthas.core.shell.command.impl.CommandBuilderImpl,class,0,6,45
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\model\ObjectVO.java,com.taobao.arthas.core.command.model.ObjectVO,class,0,0,36
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\logger\Log4j2Helper.java,com.taobao.arthas.core.command.logger.Log4j2Helper,class,49,34,147
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\basic1000\TeeCommand.java,com.taobao.arthas.core.command.basic1000.TeeCommand,class,1,6,19
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\model\ResetModel.java,com.taobao.arthas.core.command.model.ResetModel,class,0,0,19
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\shell\term\impl\HttpTermServer.java,com.taobao.arthas.core.shell.term.impl.HttpTermServer$Anonymous1,anonymous,2,0,5
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\model\OptionsModel.java,com.taobao.arthas.core.command.model.OptionsModel,class,0,16,27
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\monitor200\MonitorCommand.java,com.taobao.arthas.core.command.monitor200.MonitorCommand,class,7,121,85
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\ScriptSupportCommand.java,com.taobao.arthas.core.command.ScriptSupportCommand,interface,0,0,26
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\monitor200\DashboardInterruptHandler.java,com.taobao.arthas.core.command.monitor200.DashboardInterruptHandler,class,2,0,11
E:\OOD\projectsnew\arthas-master\core\src\test\java\com\taobao\arthas\core\util\TypeRenderUtilsTest.java,com.taobao.arthas.core.util.TypeRenderUtilsTest,class,13,55,76
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\monitor200\HeapDumpCommand.java,com.taobao.arthas.core.command.monitor200.HeapDumpCommand,class,13,0,36
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\shell\term\impl\CompletionHandler.java,com.taobao.arthas.core.shell.term.impl.CompletionHandler,class,7,0,20
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\util\ThreadUtil.java,com.taobao.arthas.core.util.ThreadUtil,class,117,103,371
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\view\RetransformView.java,com.taobao.arthas.core.command.view.RetransformView,class,20,0,31
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\shell\term\impl\http\DirectoryBrowser.java,com.taobao.arthas.core.shell.term.impl.http.DirectoryBrowser$Anonymous1,anonymous,2,1,13
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\express\ExpressFactory.java,com.taobao.arthas.core.command.express.ExpressFactory,class,4,1,17
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\view\CatView.java,com.taobao.arthas.core.command.view.CatView,class,2,0,5
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\view\JadView.java,com.taobao.arthas.core.command.view.JadView,class,13,0,29
E:\OOD\projectsnew\arthas-master\math-game\src\main\java\demo\MathGame.java,demo.MathGame,class,15,4,50
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\shell\handlers\Handler.java,com.taobao.arthas.core.shell.handlers.Handler,interface,0,0,3
E:\OOD\projectsnew\arthas-master\memorycompiler\src\main\java\com\taobao\arthas\compiler\DynamicJavaFileManager.java,com.taobao.arthas.compiler.DynamicJavaFileManager$IterableJoin,innerclass,1,0,10
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\model\BlockingLockInfo.java,com.taobao.arthas.core.command.model.BlockingLockInfo,class,0,15,25
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\shell\term\impl\http\NettyWebsocketTtyBootstrap.java,com.taobao.arthas.core.shell.term.impl.http.NettyWebsocketTtyBootstrap$Anonymous1,anonymous,4,0,11
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\shell\term\impl\http\NettyWebsocketTtyBootstrap.java,com.taobao.arthas.core.shell.term.impl.http.NettyWebsocketTtyBootstrap$Anonymous2,anonymous,3,0,10
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\shell\term\impl\http\NettyWebsocketTtyBootstrap.java,com.taobao.arthas.core.shell.term.impl.http.NettyWebsocketTtyBootstrap$Anonymous3,anonymous,3,0,10
E:\OOD\projectsnew\arthas-master\memorycompiler\src\main\java\com\taobao\arthas\compiler\DynamicJavaFileManager.java,com.taobao.arthas.compiler.DynamicJavaFileManager$IteratorJoin,innerclass,2,0,19
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\shell\handlers\server\SessionsClosedHandler.java,com.taobao.arthas.core.shell.handlers.server.SessionsClosedHandler,class,3,0,13
E:\OOD\projectsnew\arthas-master\core\src\test\java\com\taobao\arthas\core\config\ErrorProperties.java,com.taobao.arthas.core.config.ErrorProperties,class,0,0,23
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\monitor200\TimeTunnelAdviceListener.java,com.taobao.arthas.core.command.monitor200.TimeTunnelAdviceListener$Anonymous1,anonymous,0,0,5
E:\OOD\projectsnew\arthas-master\common\src\main\java\com\taobao\arthas\common\concurrent\ConcurrentWeakKeyHashMap.java,com.taobao.arthas.common.concurrent.ConcurrentWeakKeyHashMap$EntrySet,innerclass,8,15,29
E:\OOD\projectsnew\arthas-master\memorycompiler\src\main\java\com\taobao\arthas\compiler\DynamicClassLoader.java,com.taobao.arthas.compiler.DynamicClassLoader,class,14,0,30
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\config\BinderUtils.java,com.taobao.arthas.core.config.BinderUtils,class,24,6,75
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\util\ArthasCheckUtils.java,com.taobao.arthas.core.util.ArthasCheckUtils,class,2,1,15
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\shell\system\impl\JobControllerImpl.java,com.taobao.arthas.core.shell.system.impl.JobControllerImpl,class,47,61,184
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\util\UserStatUtil.java,com.taobao.arthas.core.util.UserStatUtil,class,11,7,100
E:\OOD\projectsnew\arthas-master\client\src\main\java\org\apache\commons\net\PrintCommandListener.java,org.apache.commons.net.PrintCommandListener,class,11,47,78
E:\OOD\projectsnew\arthas-master\core\src\test\java\com\taobao\arthas\core\util\StringUtilsTest.java,com.taobao.arthas.core.util.StringUtilsTest,class,57,990,289
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\klass100\ClassLoaderCommand.java,com.taobao.arthas.core.command.klass100.ClassLoaderCommand$ClassLoaderStat,innerclass,0,2,16
E:\OOD\projectsnew\arthas-master\core\src\test\java\com\taobao\arthas\core\util\TypeRenderUtilsTest.java,com.taobao.arthas.core.util.TypeRenderUtilsTest$TestClass,innerclass,0,1,9
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\view\Ansi.java,com.taobao.arthas.core.view.Ansi,class,44,3177,510
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\shell\handlers\shell\SuspendHandler.java,com.taobao.arthas.core.shell.handlers.shell.SuspendHandler,class,5,0,15
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\util\StringUtils.java,com.taobao.arthas.core.util.StringUtils,class,90,2141,701
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\shell\handlers\term\StdinHandlerWrapper.java,com.taobao.arthas.core.shell.handlers.term.StdinHandlerWrapper,class,2,0,9
E:\OOD\projectsnew\arthas-master\tunnel-server\src\test\java\com\alibaba\arthas\tunnel\server\URITest.java,com.alibaba.arthas.tunnel.server.URITest,class,11,3,25
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\shell\system\ProcessAware.java,com.taobao.arthas.core.shell.system.ProcessAware,interface,0,1,4
E:\OOD\projectsnew\arthas-master\core\src\test\java\com\taobao\arthas\core\advisor\SpyImplTest.java,com.taobao.arthas.core.advisor.SpyImplTest,class,4,1,10
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\util\InstrumentationUtils.java,com.taobao.arthas.core.util.InstrumentationUtils,class,10,0,37
E:\OOD\projectsnew\arthas-master\memorycompiler\src\test\resources\TestLogger2.java,com.hello.TestLogger2,class,0,0,2
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\model\ResultModel.java,com.taobao.arthas.core.command.model.ResultModel,class,0,1,10
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\view\Ansi.java,com.taobao.arthas.core.view.Ansi$Color,enum,0,0,25
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\distribution\PackingResultDistributor.java,com.taobao.arthas.core.distribution.PackingResultDistributor,interface,0,0,3
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\util\Decompiler.java,com.taobao.arthas.core.util.Decompiler$Anonymous1$Anonymous2,anonymous,8,0,20
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\util\ThreadLocalWatch.java,com.taobao.arthas.core.util.ThreadLocalWatch,class,4,0,51
E:\OOD\projectsnew\arthas-master\tunnel-server\src\main\java\com\alibaba\arthas\tunnel\server\TunnelSocketServerInitializer.java,com.alibaba.arthas.tunnel.server.TunnelSocketServerInitializer,class,5,0,20
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\util\matcher\FalseMatcher.java,com.taobao.arthas.core.util.matcher.FalseMatcher,class,0,0,5
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\shell\system\impl\InternalCommandManager.java,com.taobao.arthas.core.shell.system.impl.InternalCommandManager,class,38,6,110
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\monitor200\ProfilerCommand.java,com.taobao.arthas.core.command.monitor200.ProfilerCommand,class,69,208,351
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\monitor200\TraceCommand.java,com.taobao.arthas.core.command.monitor200.TraceCommand,class,10,132,105
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\view\DumpClassView.java,com.taobao.arthas.core.command.view.DumpClassView,class,19,1,25
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\model\RowAffectModel.java,com.taobao.arthas.core.command.model.RowAffectModel,class,1,4,17
E:\OOD\projectsnew\arthas-master\tunnel-server\src\main\java\com\alibaba\arthas\tunnel\server\utils\InetAddressUtil.java,com.alibaba.arthas.tunnel.server.utils.InetAddressUtil,class,15,1,28
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\advisor\SpyImpl.java,com.taobao.arthas.core.advisor.SpyImpl,class,19,0,139
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\model\ProfilerModel.java,com.taobao.arthas.core.command.model.ProfilerModel,class,0,89,52
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\monitor200\MonitorAdviceListener.java,com.taobao.arthas.core.command.monitor200.MonitorAdviceListener$MonitorTimer,innerclass,17,0,37
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\model\StatusModel.java,com.taobao.arthas.core.command.model.StatusModel,class,0,2,20
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\view\TreeView.java,com.taobao.arthas.core.view.TreeView$Anonymous1,anonymous,7,0,18
E:\OOD\projectsnew\arthas-master\core\src\test\java\com\taobao\arthas\core\util\DateUtilsTest.java,com.taobao.arthas.core.util.DateUtilsTest,class,4,1,12
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\shell\term\impl\http\api\ApiState.java,com.taobao.arthas.core.shell.term.impl.http.api.ApiState,enum,0,0,6
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\monitor200\ProfilerCommand.java,com.taobao.arthas.core.command.monitor200.ProfilerCommand$ProfilerAction,enum,0,0,1
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\view\Ansi.java,com.taobao.arthas.core.view.Ansi$Attribute,enum,0,0,13
E:\OOD\projectsnew\arthas-master\tunnel-server\src\main\java\com\alibaba\arthas\tunnel\server\ChannelUtils.java,com.alibaba.arthas.tunnel.server.ChannelUtils,class,3,1,9
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\logger\LoggerHelper.java,com.taobao.arthas.core.command.logger.LoggerHelper,interface,0,0,16
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\distribution\CompositeResultDistributor.java,com.taobao.arthas.core.distribution.CompositeResultDistributor,interface,0,1,4
E:\OOD\projectsnew\arthas-master\client\src\main\java\com\taobao\arthas\client\IOUtil.java,com.taobao.arthas.client.IOUtil$Anonymous2,anonymous,4,0,18
E:\OOD\projectsnew\arthas-master\client\src\main\java\com\taobao\arthas\client\IOUtil.java,com.taobao.arthas.client.IOUtil$Anonymous1,anonymous,4,0,13
E:\OOD\projectsnew\arthas-master\tunnel-server\src\main\java\com\alibaba\arthas\tunnel\server\ClientConnectionInfo.java,com.alibaba.arthas.tunnel.server.ClientConnectionInfo,class,0,20,30
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\shell\handlers\command\CommandInterruptHandler.java,com.taobao.arthas.core.shell.handlers.command.CommandInterruptHandler,class,3,0,10
E:\OOD\projectsnew\arthas-master\tunnel-server\src\main\java\com\alibaba\arthas\tunnel\server\app\configuration\TunnelServerConfiguration.java,com.alibaba.arthas.tunnel.server.app.configuration.TunnelServerConfiguration,class,12,0,15
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\monitor200\PerfCounterCommand.java,com.taobao.arthas.core.command.monitor200.PerfCounterCommand,class,23,1,50
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\command\basic1000\PwdCommand.java,com.taobao.arthas.core.command.basic1000.PwdCommand,class,3,0,7
E:\OOD\projectsnew\arthas-master\client\src\main\java\org\apache\commons\net\telnet\EchoOptionHandler.java,org.apache.commons.net.telnet.EchoOptionHandler,class,0,1,8
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\shell\handlers\term\DefaultTermStdinHandler.java,com.taobao.arthas.core.shell.handlers.term.DefaultTermStdinHandler,class,3,0,10
E:\OOD\projectsnew\arthas-master\core\src\main\java\com\taobao\arthas\core\advisor\TransformerManager.java,com.taobao.arthas.core.advisor.TransformerManager$Anonymous1,anonymous,1,0,23
